ModelName	ModelRevision	Task	Accuracy	Accuracy_SE
EleutherAI/pythia-1.4b	step143000	isp_pattern_matching_suppression	0.077030812324929	0.007058523317295001
EleutherAI/pythia-1.4b	step143000	isp_redefine	0.645498392282958	0.013568165199206
EleutherAI/pythia-1.4b	step143000	isp_repetitive_algebra	0.384	0.015387682761897002
EleutherAI/pythia-1.4b	step143000	isp_resisting_correction	0.8661492374727661	0.003973470786819
EleutherAI/pythia-1.4b	step143000	isp_sig_figs	0.396085562520936	0.003383378868686
EleutherAI/pythia-1.4b	step143000	truthfulqa_mc1	0.22766217870257002	0.014679255032111002
EleutherAI/pythia-1.4b	step143000	truthfulqa_mc2	0.38868215818144103	0.014262101283245001
EleutherAI/pythia-6.9b	step143000	isp_hindsight_neglect	0.453968253968253	0.028096800277810002
EleutherAI/pythia-6.9b	step143000	isp_into_the_unknown	0.48410087719298206	0.011704611285281
EleutherAI/pythia-6.9b	step143000	isp_memo_trap	0.693376068376068	0.015079316009517
EleutherAI/pythia-6.9b	step143000	isp_modus_tollens	0.5703883495145631	0.014086070882864002
EleutherAI/pythia-6.9b	step143000	isp_neqa	0.45	0.028770804599878002
EleutherAI/pythia-6.9b	step143000	isp_pattern_matching_suppression	0.0	0.0
EleutherAI/pythia-6.9b	step143000	isp_redefine	0.47749196141479106	0.014167523971319
EleutherAI/pythia-6.9b	step143000	isp_repetitive_algebra	0.494	0.015818160898606
EleutherAI/pythia-6.9b	step143000	isp_resisting_correction	0.8357843137254901	0.004323322803994
EleutherAI/pythia-6.9b	step143000	isp_sig_figs	0.375412738670622	0.0033498046724440003
EleutherAI/pythia-6.9b	step143000	truthfulqa_mc1	0.21787025703794302	0.014450846714123002
EleutherAI/pythia-6.9b	step143000	truthfulqa_mc2	0.352463726030153	0.013627885265854001
EleutherAI/pythia-12b	step64000	isp_hindsight_neglect	0.317460317460317	0.026269018848607002
EleutherAI/pythia-12b	step64000	isp_into_the_unknown	0.48793859649122806	0.011707125476164001
EleutherAI/pythia-12b	step64000	isp_memo_trap	0.744658119658119	0.014260464943757002
EleutherAI/pythia-12b	step64000	isp_modus_tollens	0.9530744336569571	0.0060177576335680005
EleutherAI/pythia-12b	step64000	isp_neqa	0.47000000000000003	0.028863651326417
EleutherAI/pythia-12b	step64000	isp_pattern_matching_suppression	0.025210084033613002	0.004149833516863001
EleutherAI/pythia-12b	step64000	isp_redefine	0.577974276527331	0.014008387678171001
EleutherAI/pythia-12b	step64000	isp_repetitive_algebra	0.20600000000000002	0.012795613612786002
EleutherAI/pythia-12b	step64000	isp_resisting_correction	0.7768246187363831	0.004859010850412001
EleutherAI/pythia-12b	step64000	isp_sig_figs	0.39876537302005005	0.0033872646693300004
EleutherAI/pythia-12b	step64000	truthfulqa_mc1	0.19951040391676803	0.013989929967559002
EleutherAI/pythia-12b	step64000	truthfulqa_mc2	0.35704308356185205	0.013534977134008001
EleutherAI/pythia-6.9b	step16000	isp_hindsight_neglect	0.549206349206349	0.028079660068225
EleutherAI/pythia-6.9b	step16000	isp_into_the_unknown	0.490679824561403	0.011708498545722
EleutherAI/pythia-6.9b	step16000	isp_memo_trap	0.823717948717948	0.012461993114374001
EleutherAI/pythia-6.9b	step16000	isp_modus_tollens	0.921521035598705	0.007652366813768001
EleutherAI/pythia-6.9b	step16000	isp_neqa	0.46	0.028823067684915
EleutherAI/pythia-6.9b	step16000	isp_pattern_matching_suppression	0.063025210084033	0.0064329343221360006
EleutherAI/pythia-6.9b	step16000	isp_redefine	0.62540192926045	0.013728617723571
EleutherAI/pythia-6.9b	step16000	isp_repetitive_algebra	0.427	0.015649789644462002
EleutherAI/pythia-6.9b	step16000	isp_resisting_correction	0.8721405228758171	0.003896932926851
EleutherAI/pythia-6.9b	step16000	isp_sig_figs	0.380198114561898	0.003358148106085
EleutherAI/pythia-6.9b	step16000	truthfulqa_mc1	0.23745410036719702	0.014896277441041002
EleutherAI/pythia-6.9b	step16000	truthfulqa_mc2	0.40113046554303106	0.014593508600797
EleutherAI/pythia-160m	step8000	isp_hindsight_neglect	0.48888888888888804	0.028209664469082
EleutherAI/pythia-160m	step8000	isp_into_the_unknown	0.475877192982456	0.011696896320542001
EleutherAI/pythia-160m	step8000	isp_memo_trap	0.8728632478632471	0.010894388409447
EleutherAI/pythia-160m	step8000	isp_modus_tollens	1.0	0.0
EleutherAI/pythia-160m	step8000	isp_neqa	0.45666666666666605	0.028806947219396
EleutherAI/pythia-160m	step8000	isp_pattern_matching_suppression	0.36134453781512604	0.012716924004497001
EleutherAI/pythia-160m	step8000	isp_redefine	0.657556270096463	0.013459394006042001
EleutherAI/pythia-160m	step8000	isp_repetitive_algebra	0.647	0.015120172605483002
EleutherAI/pythia-160m	step8000	isp_resisting_correction	0.721405228758169	0.00523165816261
EleutherAI/pythia-160m	step8000	isp_sig_figs	0.38297363257883904	0.003362828495827
EleutherAI/pythia-160m	step8000	truthfulqa_mc1	0.258261933904528	0.015321821688476001
EleutherAI/pythia-160m	step8000	truthfulqa_mc2	0.46113784404998204	0.015547537039832
EleutherAI/pythia-160m	step32000	isp_hindsight_neglect	0.542857142857142	0.028112788378274002
EleutherAI/pythia-160m	step32000	isp_into_the_unknown	0.48848684210526305	0.011707428269444
EleutherAI/pythia-160m	step32000	isp_memo_trap	0.8632478632478631	0.01123644708752
EleutherAI/pythia-160m	step32000	isp_modus_tollens	1.0	0.0
EleutherAI/pythia-160m	step32000	isp_neqa	0.45666666666666605	0.028806947219396
EleutherAI/pythia-160m	step32000	isp_pattern_matching_suppression	0.252100840336134	0.011494674634195
EleutherAI/pythia-160m	step32000	isp_redefine	0.6792604501607711	0.013239112043397
EleutherAI/pythia-160m	step32000	isp_repetitive_algebra	0.258	0.013842963108656
EleutherAI/pythia-160m	step32000	isp_resisting_correction	0.7542211328976031	0.00502440747895
EleutherAI/pythia-160m	step32000	isp_sig_figs	0.391778724218787	0.0033769112581320004
EleutherAI/pythia-160m	step32000	truthfulqa_mc1	0.244798041615667	0.015051869486715
EleutherAI/pythia-160m	step32000	truthfulqa_mc2	0.446259677031193	0.015236309414859001
EleutherAI/pythia-70m	step8000	isp_hindsight_neglect	0.533333333333333	0.028153858945648
EleutherAI/pythia-70m	step8000	isp_into_the_unknown	0.486842105263157	0.011706477613072001
EleutherAI/pythia-70m	step8000	isp_memo_trap	0.8963675213675211	0.009967475879398
EleutherAI/pythia-70m	step8000	isp_modus_tollens	1.0	0.0
EleutherAI/pythia-70m	step8000	isp_neqa	0.45666666666666605	0.028806947219396
EleutherAI/pythia-70m	step8000	isp_pattern_matching_suppression	0.42857142857142805	0.013100280550970001
EleutherAI/pythia-70m	step8000	isp_redefine	0.5144694533762051	0.014175961061546002
EleutherAI/pythia-70m	step8000	isp_repetitive_algebra	0.723	0.014158794845306001
EleutherAI/pythia-70m	step8000	isp_resisting_correction	0.630582788671024	0.005632391768055
EleutherAI/pythia-70m	step8000	isp_sig_figs	0.391539455424223	0.0033765438748770004
EleutherAI/pythia-70m	step8000	truthfulqa_mc1	0.269277845777233	0.015528566637087002
EleutherAI/pythia-70m	step8000	truthfulqa_mc2	0.47591756995453904	0.015771153668147003
EleutherAI/pythia-160m	step64000	isp_hindsight_neglect	0.514285714285714	0.028205113054972003
EleutherAI/pythia-160m	step64000	isp_into_the_unknown	0.49013157894736803	0.011708252109196
EleutherAI/pythia-160m	step64000	isp_memo_trap	0.8675213675213671	0.011086825269739
EleutherAI/pythia-160m	step64000	isp_modus_tollens	0.9983818770226531	0.0011437224031760002
EleutherAI/pythia-160m	step64000	isp_neqa	0.45666666666666605	0.028806947219396
EleutherAI/pythia-160m	step64000	isp_pattern_matching_suppression	0.38795518207282903	0.012899426571340002
EleutherAI/pythia-160m	step64000	isp_redefine	0.635048231511254	0.013654805782946
EleutherAI/pythia-160m	step64000	isp_repetitive_algebra	0.41100000000000003	0.015566673418599
EleutherAI/pythia-160m	step64000	isp_resisting_correction	0.8017429193899781	0.004652593995427
EleutherAI/pythia-160m	step64000	isp_sig_figs	0.38938603627314905	0.0033731990758890003
EleutherAI/pythia-160m	step64000	truthfulqa_mc1	0.25458996328029304	0.015250117079156002
EleutherAI/pythia-160m	step64000	truthfulqa_mc2	0.43987606741716906	0.015159096003922002
EleutherAI/pythia-160m	step143000	isp_hindsight_neglect	0.555555555555555	0.028041914729170003
EleutherAI/pythia-160m	step143000	isp_into_the_unknown	0.48958333333333304	0.011707991584944
EleutherAI/pythia-160m	step143000	isp_memo_trap	0.848290598290598	0.011732019312872
EleutherAI/pythia-160m	step143000	isp_modus_tollens	0.9991909385113261	0.0008090614886730001
EleutherAI/pythia-160m	step143000	isp_neqa	0.45666666666666605	0.028806947219396
EleutherAI/pythia-160m	step143000	isp_pattern_matching_suppression	0.39425770308123204	0.012936656811094
EleutherAI/pythia-160m	step143000	isp_redefine	0.618167202572347	0.013780152698573002
EleutherAI/pythia-160m	step143000	isp_repetitive_algebra	0.203	0.012726073744598
EleutherAI/pythia-160m	step143000	isp_resisting_correction	0.7796840958605661	0.004836659321547
EleutherAI/pythia-160m	step143000	isp_sig_figs	0.391443747906398	0.003376396683179
EleutherAI/pythia-160m	step143000	truthfulqa_mc1	0.24357405140758803	0.015026354824910002
EleutherAI/pythia-160m	step143000	truthfulqa_mc2	0.442955611751201	0.014937891677755001
EleutherAI/pythia-12b	step8000	isp_hindsight_neglect	0.5460317460317461	0.028096800277810002
EleutherAI/pythia-12b	step8000	isp_into_the_unknown	0.49287280701754305	0.011709343431575
EleutherAI/pythia-12b	step8000	isp_memo_trap	0.8653846153846151	0.011162105624306001
EleutherAI/pythia-12b	step8000	isp_modus_tollens	0.8495145631067961	0.010174174266498
EleutherAI/pythia-12b	step8000	isp_neqa	0.45666666666666605	0.028806947219396
EleutherAI/pythia-12b	step8000	isp_pattern_matching_suppression	0.246498599439775	0.011408729243568
EleutherAI/pythia-12b	step8000	isp_redefine	0.628617363344051	0.013704664861841001
EleutherAI/pythia-12b	step8000	isp_repetitive_algebra	0.678	0.014782913600996001
EleutherAI/pythia-12b	step8000	isp_resisting_correction	0.8585239651416121	0.004067062879478001
EleutherAI/pythia-12b	step8000	isp_sig_figs	0.391683016700961	0.003376764406989
EleutherAI/pythia-12b	step8000	truthfulqa_mc1	0.23378212974296203	0.014816195991931002
EleutherAI/pythia-12b	step8000	truthfulqa_mc2	0.40657752989857004	0.014766396023998
EleutherAI/pythia-12b	step32000	isp_hindsight_neglect	0.501587301587301	0.028216490213700002
EleutherAI/pythia-12b	step32000	isp_into_the_unknown	0.491228070175438	0.011708730895408002
EleutherAI/pythia-12b	step32000	isp_memo_trap	0.8119658119658121	0.012778547035836
EleutherAI/pythia-12b	step32000	isp_modus_tollens	1.0	0.0
EleutherAI/pythia-12b	step32000	isp_neqa	0.46	0.028823067684915
EleutherAI/pythia-12b	step32000	isp_pattern_matching_suppression	0.070028011204481	0.006755520924778001
EleutherAI/pythia-12b	step32000	isp_redefine	0.5972668810289381	0.013910967152711002
EleutherAI/pythia-12b	step32000	isp_repetitive_algebra	0.5630000000000001	0.015693223928730002
EleutherAI/pythia-12b	step32000	isp_resisting_correction	0.8227124183006531	0.004456833607023001
EleutherAI/pythia-12b	step32000	isp_sig_figs	0.36450208163851205	0.003329472964893
EleutherAI/pythia-12b	step32000	truthfulqa_mc1	0.211750305997552	0.014302068353925002
EleutherAI/pythia-12b	step32000	truthfulqa_mc2	0.381726745541817	0.013957927629479
EleutherAI/pythia-160m	step4000	isp_hindsight_neglect	0.5523809523809521	0.028061365638353004
EleutherAI/pythia-160m	step4000	isp_into_the_unknown	0.5038377192982451	0.011710188256469
EleutherAI/pythia-160m	step4000	isp_memo_trap	0.838675213675213	0.012029335783960001
EleutherAI/pythia-160m	step4000	isp_modus_tollens	1.0	0.0
EleutherAI/pythia-160m	step4000	isp_neqa	0.48	0.028892604740584003
EleutherAI/pythia-160m	step4000	isp_pattern_matching_suppression	0.44607843137254904	0.013158844775326
EleutherAI/pythia-160m	step4000	isp_redefine	0.5546623794212211	0.014096895588251002
EleutherAI/pythia-160m	step4000	isp_repetitive_algebra	0.594	0.015537226438634002
EleutherAI/pythia-160m	step4000	isp_resisting_correction	0.5916394335511981	0.00573606007277
EleutherAI/pythia-160m	step4000	isp_sig_figs	0.314303488539024	0.00321150787195
EleutherAI/pythia-160m	step4000	truthfulqa_mc1	0.255813953488372	0.015274176219283002
EleutherAI/pythia-160m	step4000	truthfulqa_mc2	0.46131747747064406	0.015588825253017002
EleutherAI/pythia-410m	step16000	isp_hindsight_neglect	0.453968253968253	0.028096800277810002
EleutherAI/pythia-410m	step16000	isp_into_the_unknown	0.491228070175438	0.011708730895408002
EleutherAI/pythia-410m	step16000	isp_memo_trap	0.856837606837606	0.011454019790206
EleutherAI/pythia-410m	step16000	isp_modus_tollens	0.996763754045307	0.0016161564508210002
EleutherAI/pythia-410m	step16000	isp_neqa	0.45666666666666605	0.028806947219396
EleutherAI/pythia-410m	step16000	isp_pattern_matching_suppression	0.473389355742296	0.013217279510321001
EleutherAI/pythia-410m	step16000	isp_redefine	0.648713826366559	0.013540089690966001
EleutherAI/pythia-410m	step16000	isp_repetitive_algebra	0.296	0.014442734941575
EleutherAI/pythia-410m	step16000	isp_resisting_correction	0.840686274509803	0.004270776173533
EleutherAI/pythia-410m	step16000	isp_sig_figs	0.389673158826625	0.0033736490413160004
EleutherAI/pythia-410m	step16000	truthfulqa_mc1	0.24112607099143202	0.014974827279752
EleutherAI/pythia-410m	step16000	truthfulqa_mc2	0.430887956039789	0.015221132329658
EleutherAI/pythia-6.9b	step2000	isp_hindsight_neglect	0.463492063492063	0.028141315964997003
EleutherAI/pythia-6.9b	step2000	isp_into_the_unknown	0.48190789473684204	0.011702864414571001
EleutherAI/pythia-6.9b	step2000	isp_memo_trap	0.8472222222222221	0.01176584054078
EleutherAI/pythia-6.9b	step2000	isp_modus_tollens	1.0	0.0
EleutherAI/pythia-6.9b	step2000	isp_neqa	0.45666666666666605	0.028806947219396
EleutherAI/pythia-6.9b	step2000	isp_pattern_matching_suppression	0.6050420168067221	0.012940654113119001
EleutherAI/pythia-6.9b	step2000	isp_redefine	0.6816720257234721	0.013212639158145
EleutherAI/pythia-6.9b	step2000	isp_repetitive_algebra	0.466	0.015782683329937
EleutherAI/pythia-6.9b	step2000	isp_resisting_correction	0.641476034858387	0.005596448986495001
EleutherAI/pythia-6.9b	step2000	isp_sig_figs	0.391539455424223	0.0033765438748770004
EleutherAI/pythia-6.9b	step2000	truthfulqa_mc1	0.260709914320685	0.015368841620766
EleutherAI/pythia-6.9b	step2000	truthfulqa_mc2	0.47319428246419504	0.015463208417721001
EleutherAI/pythia-2.8b	step16000	isp_hindsight_neglect	0.48571428571428504	0.028205113054972003
EleutherAI/pythia-2.8b	step16000	isp_into_the_unknown	0.49287280701754305	0.011709343431575
EleutherAI/pythia-2.8b	step16000	isp_memo_trap	0.8269230769230761	0.012372182951664002
EleutherAI/pythia-2.8b	step16000	isp_modus_tollens	1.0	0.0
EleutherAI/pythia-2.8b	step16000	isp_neqa	0.45	0.028770804599878002
EleutherAI/pythia-2.8b	step16000	isp_pattern_matching_suppression	0.46568627450980304	0.013204832529511
EleutherAI/pythia-2.8b	step16000	isp_redefine	0.6197749196141471	0.013768981446189
EleutherAI/pythia-2.8b	step16000	isp_repetitive_algebra	0.491	0.015816736995005
EleutherAI/pythia-2.8b	step16000	isp_resisting_correction	0.898692810457516	0.0035211862982450002
EleutherAI/pythia-2.8b	step16000	isp_sig_figs	0.38000669952624705	0.0033578210331140002
EleutherAI/pythia-2.8b	step16000	truthfulqa_mc1	0.22888616891064803	0.014706994909055
EleutherAI/pythia-2.8b	step16000	truthfulqa_mc2	0.397551544694407	0.014574419322686001
EleutherAI/pythia-160m	step128000	isp_hindsight_neglect	0.53015873015873	0.028165256808123002
EleutherAI/pythia-160m	step128000	isp_into_the_unknown	0.48848684210526305	0.011707428269444
EleutherAI/pythia-160m	step128000	isp_memo_trap	0.8547008547008541	0.011524783973730001
EleutherAI/pythia-160m	step128000	isp_modus_tollens	1.0	0.0
EleutherAI/pythia-160m	step128000	isp_neqa	0.45666666666666605	0.028806947219396
EleutherAI/pythia-160m	step128000	isp_pattern_matching_suppression	0.45028011204481705	0.013170435046514
EleutherAI/pythia-160m	step128000	isp_redefine	0.586012861736334	0.013970483412203001
EleutherAI/pythia-160m	step128000	isp_repetitive_algebra	0.35100000000000003	0.015100563798316001
EleutherAI/pythia-160m	step128000	isp_resisting_correction	0.773828976034858	0.004882072358808
EleutherAI/pythia-160m	step128000	isp_sig_figs	0.39158730918313606	0.0033766174196370002
EleutherAI/pythia-160m	step128000	truthfulqa_mc1	0.23133414932680502	0.014761945174862002
EleutherAI/pythia-160m	step128000	truthfulqa_mc2	0.43397886953603504	0.015046838210433
EleutherAI/pythia-1b	step8000	isp_hindsight_neglect	0.47619047619047605	0.028184622595998004
EleutherAI/pythia-1b	step8000	isp_into_the_unknown	0.48958333333333304	0.011707991584944
EleutherAI/pythia-1b	step8000	isp_memo_trap	0.8450854700854701	0.011832883499386
EleutherAI/pythia-1b	step8000	isp_modus_tollens	0.99757281553398	0.00140020046037
EleutherAI/pythia-1b	step8000	isp_neqa	0.45666666666666605	0.028806947219396
EleutherAI/pythia-1b	step8000	isp_pattern_matching_suppression	0.410364145658263	0.013021609273449001
EleutherAI/pythia-1b	step8000	isp_redefine	0.6720257234726681	0.013316106980631001
EleutherAI/pythia-1b	step8000	isp_repetitive_algebra	0.28700000000000003	0.014312087053809002
EleutherAI/pythia-1b	step8000	isp_resisting_correction	0.8706427015250541	0.003916324651403001
EleutherAI/pythia-1b	step8000	isp_sig_figs	0.39130018662965904	0.0033761756401520003
EleutherAI/pythia-1b	step8000	truthfulqa_mc1	0.24112607099143202	0.014974827279752
EleutherAI/pythia-1b	step8000	truthfulqa_mc2	0.43839504789092804	0.014874401841394002
EleutherAI/pythia-410m	step32000	isp_hindsight_neglect	0.48571428571428504	0.028205113054972003
EleutherAI/pythia-410m	step32000	isp_into_the_unknown	0.48793859649122806	0.011707125476164001
EleutherAI/pythia-410m	step32000	isp_memo_trap	0.810897435897435	0.012806364742463001
EleutherAI/pythia-410m	step32000	isp_modus_tollens	1.0	0.0
EleutherAI/pythia-410m	step32000	isp_neqa	0.46333333333333304	0.028837890554337
EleutherAI/pythia-410m	step32000	isp_pattern_matching_suppression	0.420868347338935	0.013069223854397
EleutherAI/pythia-410m	step32000	isp_redefine	0.6045016077170411	0.013868692756158001
EleutherAI/pythia-410m	step32000	isp_repetitive_algebra	0.316	0.014709193056057002
EleutherAI/pythia-410m	step32000	isp_resisting_correction	0.8858932461873631	0.0037103049563320003
EleutherAI/pythia-410m	step32000	isp_sig_figs	0.39053452648705506	0.003374991563914
EleutherAI/pythia-410m	step32000	truthfulqa_mc1	0.244798041615667	0.015051869486715
EleutherAI/pythia-410m	step32000	truthfulqa_mc2	0.436115795190387	0.014789949066087
EleutherAI/pythia-70m	step32000	isp_hindsight_neglect	0.5111111111111111	0.028209664469082
EleutherAI/pythia-70m	step32000	isp_into_the_unknown	0.49616228070175405	0.011710188256469
EleutherAI/pythia-70m	step32000	isp_memo_trap	0.9145299145299141	0.009143242147202
EleutherAI/pythia-70m	step32000	isp_modus_tollens	1.0	0.0
EleutherAI/pythia-70m	step32000	isp_neqa	0.46666666666666606	0.028851417827642
EleutherAI/pythia-70m	step32000	isp_pattern_matching_suppression	0.226890756302521	0.01108707148775
EleutherAI/pythia-70m	step32000	isp_redefine	0.52491961414791	0.014164276186801002
EleutherAI/pythia-70m	step32000	isp_repetitive_algebra	0.555	0.01572330188676
EleutherAI/pythia-70m	step32000	isp_resisting_correction	0.675381263616557	0.005464174138485001
EleutherAI/pythia-70m	step32000	isp_sig_figs	0.37613054505431404	0.0033510783598680004
EleutherAI/pythia-70m	step32000	truthfulqa_mc1	0.255813953488372	0.015274176219283002
EleutherAI/pythia-70m	step32000	truthfulqa_mc2	0.46720506028928904	0.015544786572881001
EleutherAI/pythia-1b	step16000	isp_hindsight_neglect	0.44761904761904703	0.028061365638353004
EleutherAI/pythia-1b	step16000	isp_into_the_unknown	0.490679824561403	0.011708498545722
EleutherAI/pythia-1b	step16000	isp_memo_trap	0.8269230769230761	0.012372182951664002
EleutherAI/pythia-1b	step16000	isp_modus_tollens	0.602750809061488	0.013924093563625001
EleutherAI/pythia-1b	step16000	isp_neqa	0.45333333333333303	0.028789526978043004
EleutherAI/pythia-1b	step16000	isp_pattern_matching_suppression	0.554621848739495	0.013156820652073001
EleutherAI/pythia-1b	step16000	isp_redefine	0.6366559485530541	0.013641931469836001
EleutherAI/pythia-1b	step16000	isp_repetitive_algebra	0.483	0.015810153729833
EleutherAI/pythia-1b	step16000	isp_resisting_correction	0.8541666666666661	0.004118726432413
EleutherAI/pythia-1b	step16000	isp_sig_figs	0.37182370675216503	0.003343318330963
EleutherAI/pythia-1b	step16000	truthfulqa_mc1	0.252141982864137	0.015201522246299
EleutherAI/pythia-1b	step16000	truthfulqa_mc2	0.42674114087163706	0.014919375279249001
EleutherAI/pythia-1.4b	step4000	isp_hindsight_neglect	0.5047619047619041	0.028215352704267
EleutherAI/pythia-1.4b	step4000	isp_into_the_unknown	0.487390350877192	0.011706808591087001
EleutherAI/pythia-1.4b	step4000	isp_memo_trap	0.8653846153846151	0.011162105624306001
EleutherAI/pythia-1.4b	step4000	isp_modus_tollens	0.9991909385113261	0.0008090614886730001
EleutherAI/pythia-1.4b	step4000	isp_neqa	0.45666666666666605	0.028806947219396
EleutherAI/pythia-1.4b	step4000	isp_pattern_matching_suppression	0.6274509803921561	0.012798811032208
EleutherAI/pythia-1.4b	step4000	isp_redefine	0.668006430868167	0.013357328076538002
EleutherAI/pythia-1.4b	step4000	isp_repetitive_algebra	0.788	0.012931481864938001
EleutherAI/pythia-1.4b	step4000	isp_resisting_correction	0.715277777777777	0.005266368986134
EleutherAI/pythia-1.4b	step4000	isp_sig_figs	0.390630234004881	0.0033751400507360005
EleutherAI/pythia-1.4b	step4000	truthfulqa_mc1	0.24235006119951003	0.015000674373570002
EleutherAI/pythia-1.4b	step4000	truthfulqa_mc2	0.443909804056596	0.015363319685455
EleutherAI/pythia-12b	step2000	isp_hindsight_neglect	0.542857142857142	0.028112788378274002
EleutherAI/pythia-12b	step2000	isp_into_the_unknown	0.483552631578947	0.011704195722739001
EleutherAI/pythia-12b	step2000	isp_memo_trap	0.846153846153846	0.011799461366882001
EleutherAI/pythia-12b	step2000	isp_modus_tollens	1.0	0.0
EleutherAI/pythia-12b	step2000	isp_neqa	0.46	0.028823067684915
EleutherAI/pythia-12b	step2000	isp_pattern_matching_suppression	0.661764705882352	0.012524179275494
EleutherAI/pythia-12b	step2000	isp_redefine	0.5618971061093241	0.014072812272522
EleutherAI/pythia-12b	step2000	isp_repetitive_algebra	0.516	0.015811198373114
EleutherAI/pythia-12b	step2000	isp_resisting_correction	0.717592592592592	0.005253397357971
EleutherAI/pythia-12b	step2000	isp_sig_figs	0.388811791166196	0.0033722954552440005
EleutherAI/pythia-12b	step2000	truthfulqa_mc1	0.26438188494492004	0.015438211119522002
EleutherAI/pythia-12b	step2000	truthfulqa_mc2	0.478821334218527	0.015422475521823001
EleutherAI/pythia-70m	step2000	isp_hindsight_neglect	0.568253968253968	0.027952495861671003
EleutherAI/pythia-70m	step2000	isp_into_the_unknown	0.48190789473684204	0.011702864414571001
EleutherAI/pythia-70m	step2000	isp_memo_trap	0.81517094017094	0.012694151184752001
EleutherAI/pythia-70m	step2000	isp_modus_tollens	0.546116504854368	0.014167113311432
EleutherAI/pythia-70m	step2000	isp_neqa	0.46	0.028823067684915
EleutherAI/pythia-70m	step2000	isp_pattern_matching_suppression	0.257703081232492	0.011578082717289
EleutherAI/pythia-70m	step2000	isp_redefine	0.45257234726688106	0.014117955501531
EleutherAI/pythia-70m	step2000	isp_repetitive_algebra	0.638	0.015204840912919002
EleutherAI/pythia-70m	step2000	isp_resisting_correction	0.47903050108932405	0.0058297639203430006
EleutherAI/pythia-70m	step2000	isp_sig_figs	0.391539455424223	0.0033765438748770004
EleutherAI/pythia-70m	step2000	truthfulqa_mc1	0.27417380660954704	0.015616518497219001
EleutherAI/pythia-70m	step2000	truthfulqa_mc2	0.49400437905721806	0.015747323636131003
EleutherAI/pythia-12b	step128000	isp_hindsight_neglect	0.355555555555555	0.027013549470538002
EleutherAI/pythia-12b	step128000	isp_into_the_unknown	0.491228070175438	0.011708730895408002
EleutherAI/pythia-12b	step128000	isp_memo_trap	0.6485042735042731	0.015613872919334
EleutherAI/pythia-12b	step128000	isp_modus_tollens	0.9749190938511321	0.004449614848966
EleutherAI/pythia-12b	step128000	isp_neqa	0.48	0.028892604740584003
EleutherAI/pythia-12b	step128000	isp_pattern_matching_suppression	0.0028011204481790002	0.0013990872418510002
EleutherAI/pythia-12b	step128000	isp_redefine	0.530546623794212	0.014155409797260002
EleutherAI/pythia-12b	step128000	isp_repetitive_algebra	0.269	0.014029819522568002
EleutherAI/pythia-12b	step128000	isp_resisting_correction	0.7130991285403051	0.005278422171995
EleutherAI/pythia-12b	step128000	isp_sig_figs	0.378188256687562	0.0033546861808080005
EleutherAI/pythia-12b	step128000	truthfulqa_mc1	0.20318237454100302	0.014085666526340001
EleutherAI/pythia-12b	step128000	truthfulqa_mc2	0.321971906023082	0.013329637389073001
EleutherAI/pythia-12b	step143000	isp_hindsight_neglect	0.24126984126984102	0.024145175631025
EleutherAI/pythia-12b	step143000	isp_into_the_unknown	0.5	0.01171053320911
EleutherAI/pythia-12b	step143000	isp_memo_trap	0.6559829059829061	0.015535687157157
EleutherAI/pythia-12b	step143000	isp_modus_tollens	1.0	0.0
EleutherAI/pythia-12b	step143000	isp_neqa	0.47333333333333305	0.028874592695089
EleutherAI/pythia-12b	step143000	isp_pattern_matching_suppression	0.007002801120448001	0.0022074858144100003
EleutherAI/pythia-12b	step143000	isp_redefine	0.5088424437299031	0.014179682789596
EleutherAI/pythia-12b	step143000	isp_repetitive_algebra	0.106	0.009739551265785
EleutherAI/pythia-12b	step143000	isp_resisting_correction	0.67088779956427	0.005483529371687001
EleutherAI/pythia-12b	step143000	isp_sig_figs	0.390725941522706	0.0033752884011530003
EleutherAI/pythia-12b	step143000	truthfulqa_mc1	0.20563035495716	0.014148482219460001
EleutherAI/pythia-12b	step143000	truthfulqa_mc2	0.317779623041822	0.013099330399944
EleutherAI/pythia-70m	step143000	isp_hindsight_neglect	0.501587301587301	0.028216490213700002
EleutherAI/pythia-70m	step143000	isp_into_the_unknown	0.48793859649122806	0.011707125476164001
EleutherAI/pythia-70m	step143000	isp_memo_trap	0.8728632478632471	0.010894388409447
EleutherAI/pythia-70m	step143000	isp_modus_tollens	0.527508090614886	0.014206211361782002
EleutherAI/pythia-70m	step143000	isp_neqa	0.45666666666666605	0.028806947219396
EleutherAI/pythia-70m	step143000	isp_pattern_matching_suppression	0.253501400560224	0.011515762345263001
EleutherAI/pythia-70m	step143000	isp_redefine	0.49598070739549804	0.014181442478460001
EleutherAI/pythia-70m	step143000	isp_repetitive_algebra	0.671	0.014865395385928001
EleutherAI/pythia-70m	step143000	isp_resisting_correction	0.620234204793028	0.0056636840155300005
EleutherAI/pythia-70m	step143000	isp_sig_figs	0.39163516294204903	0.003376690930339
EleutherAI/pythia-70m	step143000	truthfulqa_mc1	0.244798041615667	0.015051869486715
EleutherAI/pythia-70m	step143000	truthfulqa_mc2	0.47193371608779605	0.015564140967058002
EleutherAI/pythia-6.9b	step8000	isp_hindsight_neglect	0.5238095238095231	0.028184622595998004
EleutherAI/pythia-6.9b	step8000	isp_into_the_unknown	0.49232456140350805	0.011709153337573
